HAUL ID,Year,Date,Sea,Ices division,Predator Latin name,Predator common name,Pooled,Mean length of predator,Prey Latin name,Prey common name,Prey group,Predator ID,Number of stomachs,Prey Length,Minimum number
DUBUIT-1984-H386,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,DUBUIT-1984-H386\HAD-15091,1,,1
DUBUIT-1984-H449,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,DUBUIT-1984-H449\HAD-15130,1,,1
DUBUIT-1984-H386,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58,DECAPODA,DECAPOD,Crustacean,DUBUIT-1984-H386\HAD-15106,1,,1
DUBUIT-1984-H386,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,68,ANOMURA,ANOMURA,Anomura,DUBUIT-1984-H386\HAD-15107,1,,1
DUBUIT-1984-H389,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,ANOMURA,ANOMURA,Anomura,DUBUIT-1984-H389\HAD-15097,1,,1
DUBUIT-1984-H14,1984,27/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,76,PAGURIDAE,HERMIT CRABS,Anomura,DUBUIT-1984-H14\HAD-14749,1,,1
DUBUIT-1984-H387,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,PAGURUS PRIDEAUXI ,HERMIT CRABS,Anomura,DUBUIT-1984-H387\HAD-15109,1,,1
DUBUIT-1987-H15,1987,04/05/1987,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48,PAGURUS PRIDEAUXI ,HERMIT CRABS,Anomura,DUBUIT-1987-H15\HAD-14246,1,,1
DUBUIT-1987-H16,1987,04/05/1987,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,PAGURUS PRIDEAUXI ,HERMIT CRABS,Anomura,DUBUIT-1987-H16\HAD-14247,1,,3
DUBUIT-1987-H14,1987,04/05/1987,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58,PAGURUS PRIDEAUXI ,HERMIT CRABS,Anomura,DUBUIT-1987-H14\HAD-14248,1,,2
DUBUIT-1984-H389,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,GALATHEA SQUAMIFERA,SQUAT LOBSTER,Anomura,DUBUIT-1984-H389\HAD-15097,1,,1
DUBUIT-1978-H1,1978,24/11/1978,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,GALATHEA SPP,SQUAT LOBSTERS,Anomura,DUBUIT-1978-H1\HAD-10099,1,,1
DUBUIT-1984-H455,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,29,MUNIDA RUGOSA,SQUAT LOBSTER,Anomura,DUBUIT-1984-H455\HAD-15138,1,,1
DUBUIT-1984-H303,1984,06/09/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,NEPHROPIDAE,LOBSTERS,Lobsters,DUBUIT-1984-H303\HAD-15039,1,,3
DUBUIT-1984-H387,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58,BRACHYURA-CANCRIDEA,CRAB,Crab,DUBUIT-1984-H387\HAD-15108,1,,1
DUBUIT-1984-H387,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,BRACHYURA-CANCRIDEA,CRAB,Crab,DUBUIT-1984-H387\HAD-15109,1,,1
DUBUIT-1984-H451,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,69,BRACHYURA-CANCRIDEA,CRAB,Crab,DUBUIT-1984-H451\HAD-15135,1,,1
DUBUIT-1984-H566,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,62,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H566\HAD-15134,1,,1
DUBUIT-1984-H389,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H389\HAD-15097,1,,3
DUBUIT-1984-H24,1984,29/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,69,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H24\HAD-14759,1,,3
DUBUIT-1984-H386,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H386\HAD-15092,1,,1
DUBUIT-1984-H16,1984,28/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,53,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H16\HAD-14746,1,,1
DUBUIT-1984-H16,1984,28/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H16\HAD-14745,1,,1
DUBUIT-1984-H14,1984,27/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,69,ATELYCYCLUS ROTUNDATUS,CIRCULAR CRAB,Crab,DUBUIT-1984-H14\HAD-14758,1,,1
DUBUIT-1984-H566,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,62,PORTUNUS (MACROPIPUS) SPP,SWIMMING CRABS,Crab,DUBUIT-1984-H566\HAD-15134,1,,2
DUBUIT-1984-H14,1984,27/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,46,MACROPIPUS (LIOCARCINUS) PUSILLUS,DWARF-SWIMMING CRAB,Crab,DUBUIT-1984-H14\HAD-14744,1,,2
DUBUIT-1984-H16,1984,28/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,MACROPIPUS (LIOCARCINUS) PUSILLUS,DWARF-SWIMMING CRAB,Crab,DUBUIT-1984-H16\HAD-14745,1,,1
DUBUIT-1984-H14,1984,27/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,46,MACROPIPUS (LIOCARCINUS) DEPURATOR,SWIMMING CRAB,Crab,DUBUIT-1984-H14\HAD-14744,1,,1
DUBUIT-1984-H455,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,29,MACROPIPUS (LIOCARCINUS) DEPURATOR,SWIMMING CRAB,Crab,DUBUIT-1984-H455\HAD-15138,1,,3
DUBUIT-1984-H527,1984,21/03/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,SPRATTUS (CLUPEA) SPRATTUS,SPRAT,Teleost,DUBUIT-1984-H527\HAD-14731,1,,1
DUBUIT-1984-H14,1984,27/04/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58,MICROMESISTIUS POUTASSOU,BLUE WHITING,Teleost,DUBUIT-1984-H14\HAD-14747,1,,1
DUBUIT-1984-H451,1984,02/11/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,TRISOPTERUS SPP,TRISOPTERUS SPP,Teleost,DUBUIT-1984-H451\HAD-15141,1,,1
DUBUIT-1984-H389,1984,22/10/1984,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,CALLIONYMUS LYRA,COMMON DRAGONET,Teleost,DUBUIT-1984-H389\HAD-15097,1,,1
END04-10-107,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,16,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-107\HAD-4,1,,1
END04-10-106,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,26.5,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-106\HAD-1,1,,1
END04-10-106,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,26.5,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-106\HAD-1,1,,1
END04-10-107,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,61,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-107\HAD-1,1,,1
END04-10-107,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,26.9,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-107\HAD-2,1,,4
END04-10-105,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35.3,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-105\HAD-1,1,,1
END04-10-105,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43.2,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-105\HAD-2,1,,9
END04-10-96,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.5,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-96\HAD-1,1,,1
END04-10-96,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.5,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-96\HAD-1,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.9,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-1,1,,6
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48.6,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-2,1,,5
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-4,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-4,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-4,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-4,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-4,1,,1
END04-10-98,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34.2,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-10-98\HAD-5,1,,1
END04-11-50,2011,24/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.5,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-11-50/HAD-4,1,1.5,1
END04-11-69,2011,26/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,28.2,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-11-69/HAD-2,1,,1
END04-11-62,2011,26/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,44,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-11-62/HAD-1,1,1,1
END04-11-69,2011,26/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,23.2,CALOCARIS MACANDREAE,CALOCARIS MACANDREAE,Shrimp,END04-11-69/HAD-6,1,1.7,1
END04-11-75,2011,27/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.5,LEANDER SERRATUS,COMMON PRAWN,Shrimp,END04-11-75/HAD-1,1,1.9,1
END04-10-63,2010,24/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,57.5,BRACHYURA-CANCRIDEA,CRAB,Crab,END04-10-63\HAD-1,1,,1
END04-10-60,2010,24/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,39.5,BRACHYURA-CANCRIDEA,CRAB,Crab,END04-10-60\HAD-5,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,40,BRACHYURA-CANCRIDEA,CRAB,Crab,CIROL04-92-2\HAD-364,1,,1
CLION11-83-58,1983,23/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,CLION11-83-58\HAD-4,1,,2
CLION11-83-58,1983,23/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,CLION11-83-58\HAD-3,1,,2
CLION11-83-58,1983,23/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,CLION11-83-58\HAD-1,1,,1
CLION11-83-24,1983,15/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,16,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,CLION11-83-24\HAD-1,1,,1
LANCASHIRE-1894-S25,1894,03/04/1894,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,25.4,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,LANCASHIRE-1894-S25\HAD-1,1,,1
END04-11-75,2011,27/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.5,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,END04-11-75/HAD-1,1,,1
END04-11-5,2011,19/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58.3,CRANGONIDAE,CRANGONID(BROWN)SHRIMPS,Shrimp,END04-11-5/HAD-1,1,,1
CIROL04-92-21,1992,30/03/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,22,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL04-92-21\HAD-329,1,,1
CIROL03-91-8,1991,12/03/1991,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,21,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL03-91-8\HAD-1003910,1,,1
CIROL04-92-35,1992,02/04/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,24,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL04-92-35\HAD-353,1,,1
CIROL04-92-25,1992,31/03/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,21,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL04-92-25\HAD-342,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,20,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL04-92-2\HAD-373,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,42,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CIROL04-92-2\HAD-374,1,,1
CLION11-83-24,1983,15/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,16,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-24\HAD-1,1,,1
CLION11-83-24,1983,15/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,18,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-24\HAD-2,1,,1
CLION11-83-24,1983,15/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,16,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-24\HAD-3,1,,1
CLION11-83-25,1983,15/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,12,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-25\HAD-1,1,,1
CLION11-83-28,1983,16/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,18,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-28\HAD-5,1,,1
CLION11-83-54,1983,22/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,13,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-54\HAD-1,1,,1
CLION11-83-54,1983,22/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,13,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-54\HAD-2,1,,1
CLION11-83-49,1983,21/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-49\HAD-1,1,,1
CLION11-83-54,1983,22/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,13,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-54\HAD-3,1,,1
CLION11-83-54,1983,22/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,13,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-54\HAD-4,1,,1
CLION11-83-58,1983,23/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,42,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,CLION11-83-58\HAD-2,1,,1
END04-10-56,2010,23/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,25.2,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,END04-10-56\HAD-1,1,,1
END04-10-37,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,46.3,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,END04-10-37\HAD-5,1,,1
END04-10-33,2010,20/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,41.2,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,END04-10-33\HAD-6,1,,1
END04-10-33,2010,20/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,28.1,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,END04-10-33\HAD-8,1,,1
END04-10-74,2010,25/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,END04-10-74\HAD-4,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,40,DECAPODA,DECAPOD,Crustacean,CIROL04-92-2\HAD-364,1,,1
END04-10-34,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-34\HAD-3,1,,1
END04-10-34,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-34\HAD-4,1,,1
END04-10-35,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,44.3,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-35\HAD-3,1,,1
END04-10-57,2010,23/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,42.4,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-57\HAD-1,1,,1
END04-10-69,2010,25/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,69.3,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-69\HAD-1,1,,1
END04-10-62,2010,24/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.5,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-62\HAD-1,1,,1
END04-10-79,2010,26/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.6,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-10-79\HAD-3,1,,1
END04-11-43,2011,23/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32.6,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-43/HAD-5,1,,1
END04-11-46,2011,24/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,27.4,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-46/HAD-2,1,,1
END04-11-53,2011,25/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,42,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-53/HAD-1,1,,1
END04-11-42,2011,23/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.5,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-42/HAD-1,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.6,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-29/HAD-8,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,18,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-29/HAD-9,1,,1
END04-11-34,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,40,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-34/HAD-4,1,,1
END04-11-27,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,25.7,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-27/HAD-3,1,,1
END04-11-27,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32.5,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-27/HAD-4,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,56.7,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-29/HAD-4,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34.5,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-29/HAD-5,1,,1
END04-11-75,2011,27/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.5,DIGESTED REMAINS,DIGESTED REMAINS,Unknown,END04-11-75/HAD-1,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,40,ECHINODERMATA,STARFISH/SEA URCHNS,Echinoderm,CIROL04-92-2\HAD-364,1,,1
EHOLT-1949-04-52,1949,06/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,CRUSTACEA,MARINE CRUSTACEANS,Crustacean,EHOLT-1949-04-52\HAD-1,1,,1
EHOLT-1949-04-57,1949,07/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55.5,EMPTY,EMPTY,Empty,EHOLT-1949-04-57\HAD-1,1,,1
EHOLT-1949-04-57,1949,07/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,19,EMPTY,EMPTY,Empty,EHOLT-1949-04-57\HAD-3,1,,1
EHOLT-1949-04-58,1949,07/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,EMPTY,EMPTY,Empty,EHOLT-1949-04-58\HAD-1,1,,1
EHOLT-1949-04-59,1949,07/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,EMPTY,EMPTY,Empty,EHOLT-1949-04-59\HAD-1,1,,1
EHOLT-1949-04-57,1949,07/05/1949,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50.9,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1949-04-57\HAD-2,1,,1
EHOLT-1954-06-44,1954,12/10/1954,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,87,AMPHIPODA,AMPHIPODA,Amphipod,EHOLT-1954-06-44\HAD-1,1,,1
EHOLT-1956-06-60,1956,02/10/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,63,AMPHIPODA,AMPHIPODA,Amphipod,EHOLT-1956-06-60\HAD-1,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,25,AMPHIPODA,AMPHIPODA,Amphipod,EHOLT-1956-07-87\HAD-60,1,,1
EHOLT-1956-07-66,1956,09/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,89,ANTHOZOA,ANEMONE SPP,Anemone,EHOLT-1956-07-66\HAD-999,1,,10
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,75,ANTHOZOA,ANEMONE SPP,Anemone,EHOLT-1956-07-74\HAD-5,1,,1
